,Onboarded Sites,,,,,,,
,Existing Sites (P1 & P2 Launch),25024,3321 - Headingly - Ottley Road - PizzaExpress,PizzaExpress,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),323936,3322 - Gerrards Cross - Packhorse Road - PizzaExpress,PizzaExpress,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),97058,3323 - Prezzo - Stevenage,Prezzo,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),9723,3328 - Prezzo - Nottingham,Prezzo,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),23349,3329 - Bath - Southgate Shopping Centre - PizzaExpress,PizzaExpress,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),277506,3331 - Prezzo - Leatherhead,Prezzo,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),25012,3333 - Sheffield - Ecclesall Road - PizzaExpress,PizzaExpress,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),50029,3335 - London - Brent Cross Shopping Centre - PizzaExpress,PizzaExpress,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),273464,3335 - Prezzo Cheltenham Brewery,Prezzo,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),26699,3339 - Basingstoke - Festival Place Shopping Centre - PizzaExpress,PizzaExpress,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),178083,3341 - Prezzo - Eastleigh,Prezzo,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),27055,3342 - Surbition - St Marks Hill - PizzaExpress,PizzaExpress,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),36623,3346 - Prezzo Victoria Place,Prezzo,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),10056,3347 - Prezzo - Cardiff,Prezzo,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),24505,3350 - Prezzo - St Martins Lane,Prezzo,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),298802,3351 - Edinburgh - Morningside - PizzaExpress,PizzaExpress,Yes,Yes,,13
,Existing Sites (P1 & P2 Launch),273523,3353 - Poole - Tower Park - PizzaExpress,PizzaExpress,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),155437,3354 - Aldershot - Westgate Retail Park - PizzaExpress,PizzaExpress,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),27872,3359 - Croydon - George Street - PizzaExpress,PizzaExpress,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),289795,3365 - Christchurch - High Street - PizzaExpress,PizzaExpress,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),48840,3365 - Prezzo - Banstead,Prezzo,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),157487,3370 - Prezzo - Glasgow Braehead,Prezzo,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),23542,3370 - Wembley - Designer Outlet - PizzaExpress,PizzaExpress,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),6159,3372 - Prezzo - York Clifford Street,Prezzo,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),25013,3374 - Sheffield - St Pauls Place - PizzaExpress,PizzaExpress,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),71228,3376 - New Malden - High Street - PizzaExpress,PizzaExpress,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),32940,3377 - Prezzo - Uxbridge,Prezzo,Yes,Yes,,13
,Existing Sites (P1 & P2 Launch),16629,3380 - Prezzo - Manchester Media City,Prezzo,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),169896,3381 - Southampton - WestQuay Shopping Centre - PizzaExpress,PizzaExpress,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),323918,3386 - Epping - High Street - PizzaExpress,PizzaExpress,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),27252,3389 - Harrow - St Georges Shopping Centre - PizzaExpress,PizzaExpress,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),6257,3393 - Prezzo - Bristol,Prezzo,Yes,Yes,,13
,Existing Sites (P1 & P2 Launch),180639,3399 - Hatfield - Galleria Shopping Outlet - PizzaExpress,PizzaExpress,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),198788,3400 - Cribbs Causeway - The Venue - PizzaExpress,PizzaExpress,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),634318,3405 - Milton Keynes - MK1 Leisure Park - PizzaExpress,PizzaExpress,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),179217,3409 - Bracknell - The Lexicon Shopping - PizzaExpress Centre,PizzaExpress,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),24684,3415 - Bristol - Cabot Circus Shopping Centre - PizzaExpress,PizzaExpress,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),86940,3427 - Croydon - Valley Leisure Park - PizzaExpress,PizzaExpress,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),535240,3432 - Bromley - St Marks Square,PizzaExpress,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),23038,3436 - London - Paddington - PizzaExpress,PizzaExpress,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),90764,3437 - London - Gloucester Road - PizzaExpress,PizzaExpress,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),29093,3446 - Belfast - Ballyhackamore - PizzaExpress,PizzaExpress,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),83275,3452 - Stockport - Redrock - PizzaExpress,PizzaExpress,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),277615,3456 - Bournemouth - BH2 Leisure - PizzaExpress,PizzaExpress,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),61366,3457 - Sutton - High Street - PizzaExpress,PizzaExpress,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),342894,3458 - The Plaza - Bluewater Shopping Centre - PizzaExpress,PizzaExpress,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),164564,3463 - Leeds - Arena - PizzaExpress,PizzaExpress,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),169907,3465 - Eltham - High Street - PizzaExpress,PizzaExpress,Yes,Yes,,13
,Existing Sites (P1 & P2 Launch),231768,3466 - Berkhamsted - High Street - PizzaExpress,PizzaExpress,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),487169,3472 - Liverpool - Speke - PizzaExpress,PizzaExpress,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),498803,3475 - Cheltenham - Brewery Quarter - PizzaExpress,PizzaExpress,Yes,Yes,,14
,Existing Sites (P1 & P2 Launch),501427,3476 - PizzaExpress - Hackney Mare Street,PizzaExpress,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),518302,3477 - PizzaExpress - Brighton Jubilee Street,PizzaExpress,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),643133,3481 - Oxford – Summertown - PizzaExpress,PizzaExpress,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),694981,3484 - Winchester High Street - PizzaExpress,PizzaExpress,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),6085,3603 - Prezzo - Bath,Prezzo,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),10071,3607 - Prezzo - Leeds,Prezzo,Yes,Yes,,14
,Existing Sites (P1 & P2 Launch),26825,3614 - Prezzo - Windsor,Prezzo,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),205655,3615 - Prezzo - Hatfield,Prezzo,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),382863,3623 Prezzo - Letchworth,Prezzo,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),230479,3629 - Prezzo - Milton Keynes - Leisure Park,Prezzo,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),155734,3647 - Prezzo - Farnborough,Prezzo,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),36240,3667 - Prezzo- Hemel Hempstead,Prezzo,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),42915,3680 - Prezzo - Bournemouth West Central,Prezzo,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),12703,4114633 - Bella Italia Pizza & Pasta - York Minster,Bella Italia,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),21515,5110 - Dublin - Dawson Street - Milano,Milano,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),137611,5112 - Dublin - Blanchardstown Shopping Centre - Milano,Milano,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),335170,5113 - Dublin - Liffey Valley Shopping Centre - Milano,Milano,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),12700,5113366 - Bella Italia Pizza & Pasta - Liverpool,Bella Italia,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),21600,5120 - Dublin - Temple Bar - Milano,Milano,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),23009,5130 - Galway - Middle Street - Milano,Milano,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),129349,5160 - Dublin - Clarion Quay - Milano,Milano,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),23012,5180 - Dublin - Dundrum Shopping Centre - Milano,Milano,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),21596,5190 - Dublin - Grand Canal - Milano,Milano,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),21597,5191 - Dublin - Haddington Road - Milano,Milano,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),23011,5193 - Dublin - Dun Laoghaire - Milano,Milano,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),273931,6110911 - Bella Italia Pizza & Pasta - Southampton Hanover,Bella Italia,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),7317,8103399 - Bella Italia Pizza & Pasta - Cambridge Leisure,Bella Italia,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),13733,8106500 - Bella Italia Pizza & Pasta - Salford Quays,Bella Italia,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),268803,8106630 - Bella Italia Pizza & Pasta - Wellington Street,Bella Italia,Yes,Yes,,15
,Existing Sites (P1 & P2 Launch),274194,8108050 - Bella Italia Pizza & Pasta - Milton Keynes Stadium,Bella Italia,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),274378,8108200 - Bella Italia Pizza & Pasta - Brighton Market Street,Bella Italia,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),22457,8108255 - Bella Italia Pizza & Pasta - South Kensington,Bella Italia,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),19758,8108344 - Bella Italia Pizza & Pasta - Milton Keynes 12th Street,Bella Italia,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),342374,8108366 - Bella Italia Pizza & Pasta - Queensway 55,Bella Italia,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),7439,8108411 - Bella Italia Pizza & Pasta - Norwich Red Lion Street,Bella Italia,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),7443,8114644 - Bella Italia Pizza & Pasta - Nottingham Cornerhouse,Bella Italia,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),24784,9013654 - Bella Italia Pizza & Pasta - Glasgow Sauchiehall Street,Bella Italia,Yes,Yes,,16
,Existing Sites (P1 & P2 Launch),1643,9015270 - Bella Italia Pizza & Pasta - Reading Oracle,Bella Italia,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),222681,9015460 - Bella Italia Pizza & Pasta - Bristol Abbeywood,Bella Italia,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),273976,9015470 - Bella Italia Pizza & Pasta - Taplow,Bella Italia,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),143435,9111030 - Bella Italia Pizza & Pasta - Bluewater,Bella Italia,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),23549,9111040 - Bella Italia Pizza & Pasta - Portsmouth Gunwharf Quays,Bella Italia,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),25317,9111050 - Bella Italia Pizza & Pasta - Norwich Riverside,Bella Italia,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),26690,9112050 - Las Iguanas - Basingstoke,Las Iguanas,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),25192,9112070 - Las Iguanas - York Swinegate,Las Iguanas,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),385570,9113100 - Bella Italia Pizza & Pasta - Paddington,Bella Italia,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),199134,9114010 - Bella Italia Pizza & Pasta - Sheffield St. Pauls,Bella Italia,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),679163,9114060 - Bella Italia - Croydon,Bella Italia,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),6070,9221010 - Las Iguanas - Cardiff Mill Lane,Las Iguanas,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),6064,9221030 - Las Iguanas - Bath,Las Iguanas,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),19390,9221040 - Las Iguanas - Birmingham Arcadian,Las Iguanas,Yes,Yes,,13
,Existing Sites (P1 & P2 Launch),19755,9221080 - Las Iguanas - Nottingham Chapel Quarter,Las Iguanas,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),8565,9221090 - Las Iguanas - Leeds Cloth Hall,Las Iguanas,Yes,Yes,,14
,Existing Sites (P1 & P2 Launch),2278,9221110 - Las Iguanas - Brighton,Las Iguanas,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),19073,9221120 - Las Iguanas - Bristol Harbourside,Las Iguanas,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),418829,9221131 - Las Iguanas - Ealing,Las Iguanas,Yes,Yes,,15
,Existing Sites (P1 & P2 Launch),81407,9221140 - Las Iguanas - Manchester Trafford Centre,Las Iguanas,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),19745,9221170 - Las Iguanas - Milton Keynes The Hub,Las Iguanas,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),143453,9221180 - Las Iguanas - Lakeside,Las Iguanas,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),19753,9221190 - Las Iguanas - Portsmouth Gunwharf Quays,Las Iguanas,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),13218,9221220 - Las Iguanas - Liverpool One,Las Iguanas,Yes,Yes,,3
,Existing Sites (P1 & P2 Launch),19380,9221240 - Las Iguanas - Reading Oracle,Las Iguanas,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),6069,9221250 - Las Iguanas - Cardiff Mermaid Quay,Las Iguanas,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),93789,9221280 - Las Iguanas - Sheffield Meadowhall,Las Iguanas,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),19723,9221290 - Las Iguanas - Cambridge Quayside,Las Iguanas,Yes,Yes,,2
,Existing Sites (P1 & P2 Launch),19314,9221350 - Las Iguanas - Wembley,Las Iguanas,Yes,Yes,,13
,Existing Sites (P1 & P2 Launch),195748,9221370 - Las Iguanas - Bristol Cribbs Causeway,Las Iguanas,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),3148,9221380 - Las Iguanas - Glasgow Nile Street,Las Iguanas,Yes,Yes,,14
,Existing Sites (P1 & P2 Launch),20991,9221390 - Las Iguanas - Leamington Spa,Las Iguanas,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),33989,9221650 - Las Iguanas - Chelmsford,Las Iguanas,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),176549,9221690 - Las Iguanas - Bracknell,Las Iguanas,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),213186,9221700 - Las Iguanas - Watford,Las Iguanas,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),399291,9221770 - Las Iguanas - Southampton West Quay,Las Iguanas,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),511948,9221790 - Las Iguanas - Canterbury,Las Iguanas,Yes,Yes,,2
,Existing Sites (P1 & P2 Launch),374780,Asia Villa - Borough High Street,Asia Villa,Yes,Yes,,36
,Existing Sites (P1 & P2 Launch),133182,Asia Villa - Canary Wharf,Asia Villa,Yes,Yes,,42
,Existing Sites (P1 & P2 Launch),71083,Asia Villa - Romford,Asia Villa,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),471670,ASIA VILLA - St John Street,Asia Villa,Yes,Yes,,29
,Existing Sites (P1 & P2 Launch),52154,Asia Villa - Wood Green,Asia Villa,Yes,Yes,,22
,Existing Sites (P1 & P2 Launch),548563,atis - Borough Yards,atis,Yes,Yes,,27
,Existing Sites (P1 & P2 Launch),659960,atis - Eastcheap,atis,Yes,Yes,,17
,Existing Sites (P1 & P2 Launch),331310,atis - Eccleston Yards,atis,Yes,Yes,,15
,Existing Sites (P1 & P2 Launch),638281,atis - Regent Street,atis,Yes,Yes,,21
,Existing Sites (P1 & P2 Launch),690712,Bill's Baker Street,Bill's,Yes,Yes,,17
,Existing Sites (P1 & P2 Launch),690854,Bill's Bath,Bill's,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),690856,Bill's Bluewater,Bill's,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),690911,Bill's Braintree - BRT,Bill's,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),690914,Bill's Brighton - BNC,Bill's,Yes,Yes,,6
,Existing Sites (P1 & P2 Launch),690864,Bill's Bullring,Bill's,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),690916,Bill's Cambridge - CAM,Bill's,Yes,Yes,,2
,Existing Sites (P1 & P2 Launch),690912,Bill's Canterbury - CAN,Bill's,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),690913,Bill's Cardiff - CAR,Bill's,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),690917,Bill's Cardiff Bay - CRDB,Bill's,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),690918,Bill's Chelmsford - CLM,Bill's,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),690920,Bill's Chichester - CHS,Bill's,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),690921,Bill's Colchester - CLC,Bill's,Yes,Yes,,4
,Existing Sites (P1 & P2 Launch),690919,Bill's Covent Garden - WC,Bill's,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),690915,Bill's Eastbourne - EST,Bill's,Yes,Yes,,3
,Existing Sites (P1 & P2 Launch),690926,Bill's Farnham - FARN,Bill's,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),690930,Bill's Greenwich - LEW,Bill's,Yes,Yes,,30
,Existing Sites (P1 & P2 Launch),690925,Bill's Guildford - GUI,Bill's,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),690929,Bill's Hammersmith - SBU,Bill's,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),690928,Bill's Horsham - HOR,Bill's,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),690923,Bill's Kingston - KIN,Bill's,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),690931,Bill's Leeds - LC,Bill's,Yes,Yes,,13
,Existing Sites (P1 & P2 Launch),690872,Bill's London Bridge,Bill's,Yes,Yes,,19
,Existing Sites (P1 & P2 Launch),690898,Bill's Milton Keynes,Bill's,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),690927,Bill's Newbury - NWB,Bill's,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),690924,Bill's Norwich - NOR,Bill's,Yes,Yes,,13
,Existing Sites (P1 & P2 Launch),690932,Bill's Nottingham - NTG,Bill's,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),690933,Bill's Reading - REA,Bill's,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),690935,Bill's Reigate - REI,Bill's,Yes,Yes,,5
,Existing Sites (P1 & P2 Launch),690950,Bill's Richmond - RIC2,Bill's,Yes,Yes,,9
,Existing Sites (P1 & P2 Launch),690937,Bill's Soho - MMS,Bill's,Yes,Yes,,15
,Existing Sites (P1 & P2 Launch),690938,Bill's Southampton - SOU,Bill's,Yes,Yes,,8
,Existing Sites (P1 & P2 Launch),690940,Bill's St Albans - STA,Bill's,Yes,Yes,,11
,Existing Sites (P1 & P2 Launch),690941,Bill's Trafford - ECC,Bill's,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),690942,Bill's Tunbridge Wells - RTW,Bill's,Yes,Yes,,7
,Existing Sites (P1 & P2 Launch),690945,Bill's Victoria - VWP,Bill's,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),690943,Bill's Westfield - SBU,Bill's,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),690951,Bill's Wimbledon - WIM2,Bill's,Yes,Yes,,12
,Existing Sites (P1 & P2 Launch),690948,Bill's Windsor - WIN,Bill's,Yes,Yes,,14
,Existing Sites (P1 & P2 Launch),690946,Bill's York - YOR,Bill's,Yes,Yes,,10
,Existing Sites (P1 & P2 Launch),7,Cacciari's Piadineria & Restaurant,Cacciari's,Yes,Yes,,33
,Existing Sites (P1 & P2 Launch),158447,Chaska,Chaska,Yes,Yes,,23
,Existing Sites (P1 & P2 Launch),568847,Chaska Bites,Chaska,Yes,Yes,,21
,Existing Sites (P1 & P2 Launch),667056,Chaska Bites IFSC,Chaska,Yes,Yes,,0
,Existing Sites (P1 & P2 Launch),79083,Cocotte - Hoxton,Cocotte,Yes,Yes,,36
